body,title,url
"
	El segundo albergue dispuesto en Antofagasta, Chile, se cerró a nuevos ingresos de extranjeros para el proceso de cuarentena. La gobernadora de la provincia de Antofagasta, Katherine López, pidió a los bolivianos, que se encuentren en Chile y quieran retornar a Bolivia,  seguir el proceso de repatriación.","
          Segundo albergue en Antofagasta se cierra a nuevos ingresos; piden seguir proceso de repatriación        ",https://www.lostiempos.com/actualidad/pais/20200423/segundo-albergue-antofagasta-se-cierra-nuevos-ingresos-piden-seguir-proceso
"
	Un equipo de investigadores suizos desarrolló un sensor para detectar la presencia del coronavirus SARS-CoV-2 causante del Covid-19 en el aire, que según sus inventores podría usarse, por ejemplo, en lugares con alta concentración de gente o en sistemas de ventilación hospitalarios.","
          Investigadores en Suiza idean un sensor para detectar coronavirus en el aire        ",https://www.lostiempos.com/tendencias/tecnologia/20200421/investigadores-suiza-idean-sensor-detectar-coronavirus-aire
"
	Como consecuencia de la cuarentena y emergencia sanitaria que vive el país, el Tribunal Supremo de Justicia (TSJ) ha dispuesto medidas de emergencia mediante las circulares números 01, 04 y 05 del 21 y 26 de marzo, que fueron ratificadas en el punto 1 de la Circular Nº 06/2020, de 6 de abril, de acuerdo a lo establecido en el Art. 125 de la Ley del Órgano Judicial (LOJ), en lo principal, suspendiendo plazos en casos que correspondan, así como la suspensión de actividades del servicio judicial, quedando establecidos, tácitamente, los turnos extraordinarios en materia penal para los casos nuevos en los que exista aprehendidos y en los que sea necesario resolver la situación jurídica de los imputados en la forma y plazo establecido en la norma constitucional y adjetivo penal, como regularmente se hace.","
          ¿Cesación de la detención preventiva en periodo de cuarentena?        ",https://www.lostiempos.com/actualidad/opinion/20200423/columna/cesacion-detencion-preventiva-periodo-cuarentena
"
	RESOLUCIÓN NORMATIVA DE DIRECTORIO N° 102000000009","
          Prórroga para el cumplimiento de  Obligaciones tributarias        ",https://www.lostiempos.com/mostrador/mostrador/20200417/prorroga-cumplimiento-obligaciones-tributarias
"
	COCHABAMBA |","
          Autoridades en salud recomiendan no instalar cámaras de desinfección         ",https://www.lostiempos.com/actualidad/pais/20200423/autoridades-salud-recomiendan-no-instalar-camaras-desinfeccion
"
	Las clases en época de cuarentena total, se han convertido en un desafío para las universidades públicas y privadas por los sistemas de enseñanza-aprendizaje al que se tienen que adaptar docentes y estudiantes; pero también debido a las deficiencias de la estructura tecnológica y brecha digital en el país.","
          Brecha digital, conectividad y capacitación: ¿cómo afrontan las universidades la nueva educación?        ",https://www.lostiempos.com/especial-multimedia/20200412/brecha-digital-conectividad-capacitacion-como-afrontan-universidades
"
	Goma eva, plastilina, material para manualidades y juegos didácticos son parte de la lista de cosas urgentes que María Alejandra Zusomeres compró ante la cuarentena que venía para evitar la propagación de coronavirus, tras la confirmación de los primeros dos casos positivos en Bolivia, hace 22 días.","
          Familias de niños con autismo enfrentan la cuarentena  y la incertidumbre con amor        ",https://www.lostiempos.com/especial-multimedia/20200402/familias-ninos-autismo-enfrentan-cuarentena-incertidumbre-amor
"
	Escuchamos de manera reiterada que todo lo que está ocurriendo es una oportunidad para ordenar nuestra vida, a partir de haber recuperado el tiempo y volver a pensar sin apuro. Evidentemente, la preocupación por la salud, por la comida y el trabajo limita grandemente la creatividad, por las urgencias que acarrea.","
          Estamos frente a un salto de consciencia colectiva para el día después        ",https://www.lostiempos.com/actualidad/opinion/20200421/columna/estamos-frente-salto-consciencia-colectiva-dia-despues
"
	El Juzgado de Vinto instaló la tarde de este jueves la audiencia de medidas cautelares de la alcaldesa Patricia Arce (MAS), sus cuatro hijos y tres personas más por el presunto delito de atentado contra la salud pública en plena cuarentena por la emergencia sanitaria por la pandemia del coronavirus.","
          Juzgado instala audiencia de Alcaldesa de Vinto         ",https://www.lostiempos.com/actualidad/cochabamba/20200423/juzgado-instala-audiencia-alcaldesa-vinto
"
	Nairobi |","
          La pandemia condena a la hambruna a varios países de África        ",https://www.lostiempos.com/actualidad/pais/20200423/pandemia-condena-hambruna-varios-paises-africa
"
Las obras en la catedral de Notre Dame, paralizadas desde el pasado 16 de marzo por precaución sanitaria ante la pandemia de coronavirus, se reanudarán a partir del próximo lunes de forma progresiva y con nuevas medidas de seguridad, indicó este jueves el organismo público encargado de su restauración.","
          Las obras en Notre Dame se retomarán el lunes con nuevas medidas de seguridad        ",https://www.lostiempos.com/doble-click/cultura/20200423/obras-notre-dame-se-retomaran-lunes-nuevas-medidas-seguridad
"
	España mantuvo la tendencia estable en las muertes por coronavirus, con 440 en las últimas 24 horas, cinco más que ayero, hasta un total de 22.157 fallecidos, informó este jueves el Ministerio de Sanidad.","
          España supera los 22.000 muertos por Covid-19 pero mantiene la tendencia estable        ",https://www.lostiempos.com/actualidad/mundo/20200423/espana-supera-22000-muertos-covid-19-pero-mantiene-tendencia-estable
"
	El jefe de la Unidad de Epidemiología del Ministerio de Salud, Virgilio Prieto, informó hoy que suman 672 casos de Covid-19 en el país, luego de 63 nuevos pacientes. A la fecha han fallecido 40 personas por este virus.","
          Reportan 63 nuevos casos positivos de Covid-19 en Bolivia; suman 672         ",https://www.lostiempos.com/actualidad/pais/20200422/reportan-63-nuevos-casos-positivos-covid-19-bolivia-suman-672
"
	El comandante general de la Policía, Rodolfo Montero, presentó una querella contra los dirigentes cocaleros de la Federación Trópico Homar Claros Panozo, Segundina Orellana Paniagua y María Ledezma.","
          La Policía se querella contra tres cocaleros por cinco delitos        ",https://www.lostiempos.com/actualidad/cochabamba/20200422/policia-se-querella-contra-tres-cocaleros-cinco-delitos
"
	La canciller Karen Longaric anunció hoy que, debido al próximo retorno de las labores educativas en Chile, los bolivianos ya no podrán ser albergados en los colegios para hacer cuarentena. Ahora, las personas que necesiten retornar al país deberán tomar contacto con los diferentes consulados de Bolivia en territorio chileno.","
          Bolivianos ya no harán cuarentena en Chile y deberán coordinar su retorno con los consulados        ",https://www.lostiempos.com/actualidad/pais/20200423/bolivianos-ya-no-haran-cuarentena-chile-deberan-coordinar-su-retorno
"
	COCHABAMBA |","
          Dos crías de flamencos fueron rescatadas de ataques de perros en Sacaba y Punata        ",https://www.lostiempos.com/actualidad/cochabamba/20200422/dos-crias-flamencos-fueron-rescatadas-ataques-perros-sacaba-punata
"
	El básquetbol en Bolivia, al igual que otras disciplinas deportivas, se halla en emergencia. La falta de actividad evita la generación de ingresos económicos y los jugadores parados. Por eso, en la Liga Boliviana de Básquetbol (Libobásquet) se apunta a jugar este año, aunque un certamen corto, una vez que la pandemia de la Covid-19 sea superada.","
          Libobásquet: ¿puede llegar a jugarse el Torneo 2020?        ",https://www.lostiempos.com/deportes/multideportivo/20200423/libobasquet-puede-llegar-jugarse-torneo-2020
"
	Madrid |","
          Gobierno español pide perdón a los niños por su estricto confinamiento        ",https://www.lostiempos.com/actualidad/mundo/20200423/gobierno-espanol-pide-perdon-ninos-su-estricto-confinamiento
"
	Las personas que desean viajar a otras regiones del país asisten a centros de salud para obtener un certificado médico que les permite realizar los trámites para los permisos de traslado.","
          Viajeros varados acuden a los centros de salud para obtener un certificado médico        ",https://www.lostiempos.com/actualidad/cochabamba/20200423/viajeros-varados-acuden-centros-salud-obtener-certificado-medico
"
	WhatsApp y la Organización Mundial de la Salud (OMS) lanzaron un paquete de ""stickers"" que ayudará a las personas a estar conectadas durante y tras la pandemia de la Covid-19 y que, entre otros, incluye opciones para recordar a la gente que se lave las manos o para homenajear a los sanitarios.","
          WhatsApp y la OMS lanzan ""Juntos en casa"", una nueva colección de ""stickers""         ",https://www.lostiempos.com/tendencias/interesante/20200421/whatsapp-oms-lanzan-juntos-casa-nueva-coleccion-stickers
"
	Varios cientistas sociales, politólogos, filósofos y biólogos han hecho una serie de análisis de la sociedad que a futuro emergerá de esta pandemia. Una de las premisas de las que se parte es que la especie humana es el verdadero virus.","
          Abracemos la Tierra        ",https://www.lostiempos.com/actualidad/opinion/20200423/columna/abracemos-tierra
,,https://www.lostiempos.com/persona/marcelo-navajas
"
	Agencia Nacional de Hidrocarburos: Comunicado","
          Agencia Nacional de Hidrocarburos: Comunicado        ",https://www.lostiempos.com/mostrador/mostrador/20200417/agencia-nacional-hidrocarburos-comunicado
"
	La Organización Deportiva Suramericana (Odesur) se reunió ayer por videoconferencia y determinó volver a entablar otro contacto el próximo 22 de mayo, a fin de evaluar la situación de la pandemia del coronavirus en el continente, relató Marco Arze, presidente del Comité Olímpico Boliviano (COB).","
          Odesur vuelve a reunirse el 22 de mayo virtualmente        ",https://www.lostiempos.com/deportes/multideportivo/20200423/odesur-vuelve-reunirse-22-mayo-virtualmente
"
	A mi hermana, que es maestra, no le quita el sueño el receso que la cuarentena ha impuesto a las actividades escolares. Me asegura que sigue avanzando en sus clases mediante videoconferencias.","
          Los inútiles        ",https://www.lostiempos.com/actualidad/opinion/20200423/columna/inutiles
"
	Cada 22 de abril se celebra el Día Internacional de la Madre Tierra cuyo objetivo es proteger al mundo y crear una conciencia común a los problemas de la sobrepoblación, la producción, la contaminación, la conservación de la biodiversidad y otras preocupaciones ambientales.","
          Día Mundial de la Tierra, una celebración en confinamiento         ",https://www.lostiempos.com/tendencias/medio-ambiente/20200422/dia-mundial-tierra-celebracion-confinamiento
"
	La nadadora olímpica Karen Tórrez compartió con sus fans a través de una charla online en las redes sociales de Toyosa S.A., una de las empresas que la auspicia rumbo a los Juegos Olímpicos, con su programa Global Team Toyota Athlete.","
          Toyosa S.A. permite a Karen Tórrez acercarse a sus seguidores        ",https://www.lostiempos.com/deportes/multideportivo/20200423/toyosa-sa-permite-karen-torrez-acercarse-sus-seguidores
,,https://www.lostiempos.com/etiqueta/cuarentena-bolivia
,,https://www.lostiempos.com/etiqueta/covid-19
"
	El hospital clínico Viedma es un hospital centenario, considerado un patrimonio histórico de Cochabamba y del país, y el único hospital público de tercer nivel en el departamento.","
          El hospital Viedma en tiempos del Coronavirus        ",https://www.lostiempos.com/actualidad/opinion/20200422/columna/hospital-viedma-tiempos-del-coronavirus
"
	Nacional Seguros Vida y Salud S.A. - Cooperativa Hospicio","
          Nacional Seguros Vida y Salud S.A. - Cooperativa Hospicio        ",https://www.lostiempos.com/mostrador/mostrador/20200419/nacional-seguros-vida-salud-sa-cooperativa-hospicio
"
	El Gobierno español permitirá que los niños de hasta 14 años jueguen, paseen y corran en la calle durante una hora diaria desde el domingo próximo, siempre acompañados de un adulto y a un kilómetro como máximo del domicilio, para aliviar parcialmente el confinamiento obligatorio de la población.","
          España permitirá a los niños salir a jugar y pasear una hora al día        ",https://www.lostiempos.com/actualidad/mundo/20200423/espana-permitira-ninos-salir-jugar-pasear-hora-al-dia
,,https://www.lostiempos.com/etiqueta/elecciones-bolivia
"
	Hasta hace algunos meses el 2020 parecía un año de recuperación, estabilidad e incluso esperanza luego de la crisis política que atravesó Bolivia en octubre y noviembre de 2019. Pero, en las últimas semanas, esta visión cambio drásticamente y ahora miles de personas, confinadas desde sus hogares, miran un futuro confuso sin saber qué desenlace esperar de esta situación.","
          Las editoriales buscan reescribir su permanencia pese a los golpes de la pandemia        ",https://www.lostiempos.com/especial-multimedia/20200420/editoriales-buscan-reescribir-su-permanencia-pese-golpes-pandemia
"
	Las cifras de la triste contabilidad de casos confirmados de Covid-19 y de fallecimientos por causa de la infección no cesan de aumentar y la situación se complica, en sus aspectos económico político y social, el desempeño del Gobierno en la gestión de la crisis evidencia serias deficiencias, provocando que la imagen de eficiencia y cierta solidez, que mostraba hace poco más de un mes, se opaque.","
          La crisis se agrava        ",https://www.lostiempos.com/actualidad/opinion/20200423/editorial/crisis-se-agrava
